season,round,race_name,date,country,locality,circuit_id,split,driver_id,constructor_id,position,points,grid,laps,status,gap,fastest_rank,fastest,top_speed_kph,time_sec
2016,9,Austrian Grand Prix,2016-07-03,Austria,Spielberg,red_bull_ring,train,raikkonen,ferrari,3,15,4,71,Finished,+6.024,4,1:08.876,226.11,68.876
2016,9,Austrian Grand Prix,2016-07-03,Austria,Spielberg,red_bull_ring,train,rosberg,mercedes,4,12,6,71,Finished,+16.710,2,1:08.491,227.381,68.491
2016,9,Austrian Grand Prix,2016-07-03,Austria,Spielberg,red_bull_ring,train,ricciardo,red_bull,5,10,5,71,Finished,+30.981,3,1:08.770,226.459,68.77
2016,9,Austrian Grand Prix,2016-07-03,Austria,Spielberg,red_bull_ring,train,button,mclaren,6,8,3,71,Finished,+37.706,9,1:10.001,222.476,70.001
2016,9,Austrian Grand Prix,2016-07-03,Austria,Spielberg,red_bull_ring,train,grosjean,haas,7,6,13,71,Finished,+44.668,8,1:09.925,222.718,69.925
2016,9,Austrian Grand Prix,2016-07-03,Austria,Spielberg,red_bull_ring,train,sainz,toro_rosso,8,4,15,71,Finished,+47.400,11,1:10.138,222.042,70.138
2016,11,Hungarian Grand Prix,2016-07-24,Hungary,Budapest,hungaroring,train,hamilton,mercedes,1,25,2,70,Finished,1:40:30.115,3,1:23.849,188.095,83.849
2016,11,Hungarian Grand Prix,2016-07-24,Hungary,Budapest,hungaroring,train,rosberg,mercedes,2,18,1,70,Finished,+1.977,2,1:23.670,188.497,83.67
2016,11,Hungarian Grand Prix,2016-07-24,Hungary,Budapest,hungaroring,train,ricciardo,red_bull,3,15,3,70,Finished,+27.539,5,1:24.608,186.407,84.608
2016,11,Hungarian Grand Prix,2016-07-24,Hungary,Budapest,hungaroring,train,vettel,ferrari,4,12,5,70,Finished,+28.213,4,1:24.383,186.904,84.383
2016,11,Hungarian Grand Prix,2016-07-24,Hungary,Budapest,hungaroring,train,max_verstappen,red_bull,5,10,4,70,Finished,+48.659,7,1:24.687,186.234,84.687
2016,11,Hungarian Grand Prix,2016-07-24,Hungary,Budapest,hungaroring,train,raikkonen,ferrari,6,8,14,70,Finished,+49.044,1,1:23.086,189.822,83.086
2016,12,German Grand Prix,2016-07-31,Germany,Hockenheim,hockenheimring,train,hamilton,mercedes,1,25,2,67,Finished,1:30:44.200,3,1:18.746,209.107,78.746
2016,12,German Grand Prix,2016-07-31,Germany,Hockenheim,hockenheimring,train,ricciardo,red_bull,2,18,3,67,Finished,+6.996,1,1:18.442,209.918,78.44200000000001
2016,12,German Grand Prix,2016-07-31,Germany,Hockenheim,hockenheimring,train,max_verstappen,red_bull,3,15,4,67,Finished,+13.413,4,1:18.910,208.673,78.91
2016,12,German Grand Prix,2016-07-31,Germany,Hockenheim,hockenheimring,train,rosberg,mercedes,4,12,1,67,Finished,+15.845,5,1:19.122,208.114,79.122
2016,12,German Grand Prix,2016-07-31,Germany,Hockenheim,hockenheimring,train,vettel,ferrari,5,10,6,67,Finished,+32.570,2,1:18.710,209.203,78.71000000000001
2016,12,German Grand Prix,2016-07-31,Germany,Hockenheim,hockenheimring,train,raikkonen,ferrari,6,8,5,67,Finished,+37.023,6,1:19.572,206.937,79.572
2016,12,German Grand Prix,2016-07-31,Germany,Hockenheim,hockenheimring,train,hulkenberg,force_india,7,6,8,67,Finished,+1:10.049,12,1:20.056,205.686,80.056
2016,13,Belgian Grand Prix,2016-08-28,Belgium,Spa,spa,train,rosberg,mercedes,1,25,1,44,Finished,1:44:51.058,2,1:51.746,225.64,111.74600000000001
2016,13,Belgian Grand Prix,2016-08-28,Belgium,Spa,spa,train,ricciardo,red_bull,2,18,5,44,Finished,+14.113,4,1:52.461,224.205,112.461
2016,13,Belgian Grand Prix,2016-08-28,Belgium,Spa,spa,train,hamilton,mercedes,3,15,21,44,Finished,+27.634,1,1:51.583,225.969,111.583
2016,13,Belgian Grand Prix,2016-08-28,Belgium,Spa,spa,train,hulkenberg,force_india,4,12,7,44,Finished,+35.907,10,1:53.530,222.094,113.53
2016,13,Belgian Grand Prix,2016-08-28,Belgium,Spa,spa,train,perez,force_india,5,10,6,44,Finished,+40.660,8,1:53.414,222.321,113.414
2016,13,Belgian Grand Prix,2016-08-28,Belgium,Spa,spa,train,vettel,ferrari,6,8,4,44,Finished,+45.394,5,1:52.728,223.674,112.72800000000001
2016,13,Belgian Grand Prix,2016-08-28,Belgium,Spa,spa,train,alonso,mclaren,7,6,22,44,Finished,+59.445,15,1:54.484,220.243,114.48400000000001
2016,13,Belgian Grand Prix,2016-08-28,Belgium,Spa,spa,train,bottas,williams,8,4,8,44,Finished,+1:00.151,12,1:54.120,220.946,114.12
2016,13,Belgian Grand Prix,2016-08-28,Belgium,Spa,spa,train,raikkonen,ferrari,9,2,3,44,Finished,+1:01.109,9,1:53.498,222.157,113.49799999999999
2016,13,Belgian Grand Prix,2016-08-28,Belgium,Spa,spa,train,massa,williams,10,1,10,44,Finished,+1:05.873,14,1:54.342,220.517,114.342
2016,13,Belgian Grand Prix,2016-08-28,Belgium,Spa,spa,train,max_verstappen,red_bull,11,0,2,44,Finished,+1:11.138,7,1:53.281,222.582,113.281
2016,13,Belgian Grand Prix,2016-08-28,Belgium,Spa,spa,train,gutierrez,haas,12,0,18,44,Finished,+1:13.877,13,1:54.335,220.53,114.33500000000001
2016,13,Belgian Grand Prix,2016-08-28,Belgium,Spa,spa,train,grosjean,haas,13,0,11,44,Finished,+1:16.474,11,1:53.803,221.561,113.803
2016,13,Belgian Grand Prix,2016-08-28,Belgium,Spa,spa,train,kvyat,toro_rosso,14,0,19,44,Finished,+1:27.097,3,1:52.081,224.965,112.081
2016,13,Belgian Grand Prix,2016-08-28,Belgium,Spa,spa,train,jolyon_palmer,renault,15,0,13,44,Finished,+1:33.165,6,1:53.251,222.641,113.251
2016,14,Italian Grand Prix,2016-09-04,Italy,Monza,monza,train,rosberg,mercedes,1,25,2,53,Finished,1:17:28.089,9,1:26.599,240.82,86.599
2016,14,Italian Grand Prix,2016-09-04,Italy,Monza,monza,train,hamilton,mercedes,2,18,1,53,Finished,+15.070,4,1:26.303,241.646,86.303
2016,14,Italian Grand Prix,2016-09-04,Italy,Monza,monza,train,vettel,ferrari,3,15,3,53,Finished,+20.990,5,1:26.310,241.626,86.31
2016,14,Italian Grand Prix,2016-09-04,Italy,Monza,monza,train,raikkonen,ferrari,4,12,4,53,Finished,+27.561,3,1:26.016,242.452,86.01599999999999
2016,14,Italian Grand Prix,2016-09-04,Italy,Monza,monza,train,ricciardo,red_bull,5,10,6,53,Finished,+45.295,2,1:25.919,242.726,85.919
2016,14,Italian Grand Prix,2016-09-04,Italy,Monza,monza,train,bottas,williams,6,8,5,53,Finished,+51.015,10,1:26.708,240.517,86.708
2016,14,Italian Grand Prix,2016-09-04,Italy,Monza,monza,train,max_verstappen,red_bull,7,6,7,53,Finished,+54.236,8,1:26.405,241.361,86.405
2016,14,Italian Grand Prix,2016-09-04,Italy,Monza,monza,train,perez,force_india,8,4,8,53,Finished,+1:04.954,12,1:26.920,239.93,86.92
2016,14,Italian Grand Prix,2016-09-04,Italy,Monza,monza,train,massa,williams,9,2,11,53,Finished,+1:05.617,7,1:26.400,241.375,86.4
2016,14,Italian Grand Prix,2016-09-04,Italy,Monza,monza,train,hulkenberg,force_india,10,1,9,53,Finished,+1:18.656,13,1:26.954,239.837,86.95400000000001
2016,17,Japanese Grand Prix,2016-10-09,Japan,Suzuka,suzuka,train,rosberg,mercedes,1,25,1,53,Finished,1:26:43.333,5,1:36.049,217.651,96.049
2016,17,Japanese Grand Prix,2016-10-09,Japan,Suzuka,suzuka,train,max_verstappen,red_bull,2,18,3,53,Finished,+4.978,6,1:36.386,216.89,96.386
2016,17,Japanese Grand Prix,2016-10-09,Japan,Suzuka,suzuka,train,hamilton,mercedes,3,15,2,53,Finished,+5.776,2,1:35.152,219.703,95.152
2016,17,Japanese Grand Prix,2016-10-09,Japan,Suzuka,suzuka,train,vettel,ferrari,4,12,6,53,Finished,+20.269,1,1:35.118,219.781,95.118
2016,17,Japanese Grand Prix,2016-10-09,Japan,Suzuka,suzuka,train,raikkonen,ferrari,5,10,8,53,Finished,+28.370,4,1:35.990,217.785,95.99000000000001
2016,17,Japanese Grand Prix,2016-10-09,Japan,Suzuka,suzuka,train,ricciardo,red_bull,6,8,4,53,Finished,+33.941,3,1:35.511,218.877,95.511
2016,17,Japanese Grand Prix,2016-10-09,Japan,Suzuka,suzuka,train,perez,force_india,7,6,5,53,Finished,+57.495,7,1:36.756,216.061,96.756
2016,17,Japanese Grand Prix,2016-10-09,Japan,Suzuka,suzuka,train,hulkenberg,force_india,8,4,9,53,Finished,+59.177,10,1:37.351,214.74,97.351
2016,17,Japanese Grand Prix,2016-10-09,Japan,Suzuka,suzuka,train,massa,williams,9,2,12,53,Finished,+1:37.763,14,1:37.785,213.787,97.785
2016,17,Japanese Grand Prix,2016-10-09,Japan,Suzuka,suzuka,train,bottas,williams,10,1,11,53,Finished,+1:38.323,15,1:37.844,213.658,97.844
2016,17,Japanese Grand Prix,2016-10-09,Japan,Suzuka,suzuka,train,grosjean,haas,11,0,7,53,Finished,+1:39.254,8,1:37.020,215.473,97.02000000000001
2016,19,Mexican Grand Prix,2016-10-30,Mexico,Mexico City,rodriguez,train,hamilton,mercedes,1,25,1,71,Finished,1:40:31.402,4,1:22.596,187.592,82.596
2016,19,Mexican Grand Prix,2016-10-30,Mexico,Mexico City,rodriguez,train,rosberg,mercedes,2,18,2,71,Finished,+8.354,5,1:22.792,187.148,82.792
2016,19,Mexican Grand Prix,2016-10-30,Mexico,Mexico City,rodriguez,train,ricciardo,red_bull,3,15,4,71,Finished,+20.858,1,1:21.134,190.972,81.134
2016,19,Mexican Grand Prix,2016-10-30,Mexico,Mexico City,rodriguez,train,max_verstappen,red_bull,4,12,3,71,Finished,+21.323,6,1:22.887,186.934,82.887
2016,19,Mexican Grand Prix,2016-10-30,Mexico,Mexico City,rodriguez,train,vettel,ferrari,5,10,7,71,Finished,+27.313,2,1:22.497,187.817,82.497
2016,19,Mexican Grand Prix,2016-10-30,Mexico,Mexico City,rodriguez,train,raikkonen,ferrari,6,8,6,71,Finished,+49.376,3,1:22.512,187.783,82.512
2016,19,Mexican Grand Prix,2016-10-30,Mexico,Mexico City,rodriguez,train,hulkenberg,force_india,7,6,5,71,Finished,+58.891,9,1:23.288,186.034,83.288
2016,19,Mexican Grand Prix,2016-10-30,Mexico,Mexico City,rodriguez,train,bottas,williams,8,4,8,71,Finished,+1:05.612,11,1:23.540,185.472,83.53999999999999
2016,19,Mexican Grand Prix,2016-10-30,Mexico,Mexico City,rodriguez,train,massa,williams,9,2,9,71,Finished,+1:16.206,12,1:23.576,185.392,83.576
2016,19,Mexican Grand Prix,2016-10-30,Mexico,Mexico City,rodriguez,train,perez,force_india,10,1,12,71,Finished,+1:16.798,13,1:23.607,185.324,83.607
2017,3,Bahrain Grand Prix,2017-04-16,Bahrain,Sakhir,bahrain,train,vettel,ferrari,1,25,3,57,Finished,1:33:53.374,4,1:33.826,207.652,93.826
2017,3,Bahrain Grand Prix,2017-04-16,Bahrain,Sakhir,bahrain,train,hamilton,mercedes,2,18,2,57,Finished,+6.660,1,1:32.798,209.952,92.798
2017,3,Bahrain Grand Prix,2017-04-16,Bahrain,Sakhir,bahrain,train,bottas,mercedes,3,15,1,57,Finished,+20.397,5,1:34.087,207.076,94.087
2017,3,Bahrain Grand Prix,2017-04-16,Bahrain,Sakhir,bahrain,train,raikkonen,ferrari,4,12,5,57,Finished,+22.475,3,1:33.720,207.887,93.72
2017,3,Bahrain Grand Prix,2017-04-16,Bahrain,Sakhir,bahrain,train,ricciardo,red_bull,5,10,4,57,Finished,+39.346,2,1:33.495,208.387,93.495
2017,3,Bahrain Grand Prix,2017-04-16,Bahrain,Sakhir,bahrain,train,massa,williams,6,8,8,57,Finished,+54.326,6,1:34.256,206.705,94.256
2017,3,Bahrain Grand Prix,2017-04-16,Bahrain,Sakhir,bahrain,train,perez,force_india,7,6,18,57,Finished,+1:02.606,7,1:34.609,205.933,94.60900000000001
2017,3,Bahrain Grand Prix,2017-04-16,Bahrain,Sakhir,bahrain,train,grosjean,haas,8,4,9,57,Finished,+1:14.865,8,1:34.948,205.198,94.94800000000001
2017,3,Bahrain Grand Prix,2017-04-16,Bahrain,Sakhir,bahrain,train,hulkenberg,renault,9,2,7,57,Finished,+1:20.188,12,1:35.372,204.286,95.372
2017,3,Bahrain Grand Prix,2017-04-16,Bahrain,Sakhir,bahrain,train,ocon,force_india,10,1,14,57,Finished,+1:35.711,11,1:35.179,204.7,95.179
2017,4,Russian Grand Prix,2017-04-30,Russia,Sochi,sochi,train,bottas,mercedes,1,25,3,52,Finished,1:28:08.743,3,1:37.367,216.221,97.36699999999999
2017,4,Russian Grand Prix,2017-04-30,Russia,Sochi,sochi,train,vettel,ferrari,2,18,1,52,Finished,+0.617,2,1:37.312,216.343,97.312
2017,4,Russian Grand Prix,2017-04-30,Russia,Sochi,sochi,train,raikkonen,ferrari,3,15,2,52,Finished,+11.000,1,1:36.844,217.388,96.844
2017,4,Russian Grand Prix,2017-04-30,Russia,Sochi,sochi,train,hamilton,mercedes,4,12,4,52,Finished,+36.320,6,1:38.398,213.955,98.398
2017,4,Russian Grand Prix,2017-04-30,Russia,Sochi,sochi,train,max_verstappen,red_bull,5,10,7,52,Finished,+1:00.416,8,1:38.429,213.888,98.429
2017,4,Russian Grand Prix,2017-04-30,Russia,Sochi,sochi,train,perez,force_india,6,8,9,52,Finished,+1:26.788,9,1:38.661,213.385,98.661
2017,4,Russian Grand Prix,2017-04-30,Russia,Sochi,sochi,train,ocon,force_india,7,6,10,52,Finished,+1:35.004,10,1:38.745,213.203,98.745
2017,4,Russian Grand Prix,2017-04-30,Russia,Sochi,sochi,train,hulkenberg,renault,8,4,8,52,Finished,+1:36.188,7,1:38.418,213.912,98.418
2017,5,Spanish Grand Prix,2017-05-14,Spain,Montmeló,catalunya,train,hamilton,mercedes,1,25,1,66,Finished,1:35:56.497,1,1:23.593,200.471,83.593
2017,5,Spanish Grand Prix,2017-05-14,Spain,Montmeló,catalunya,train,vettel,ferrari,2,18,2,66,Finished,+3.490,2,1:23.674,200.277,83.674
2017,5,Spanish Grand Prix,2017-05-14,Spain,Montmeló,catalunya,train,ricciardo,red_bull,3,15,6,66,Finished,+1:15.820,3,1:23.686,200.248,83.686
2017,6,Monaco Grand Prix,2017-05-28,Monaco,Monte-Carlo,monaco,train,vettel,ferrari,1,25,2,78,Finished,1:44:44.340,2,1:15.238,159.669,75.238
2017,6,Monaco Grand Prix,2017-05-28,Monaco,Monte-Carlo,monaco,train,raikkonen,ferrari,2,18,1,78,Finished,+3.145,3,1:15.527,159.058,75.527
2017,6,Monaco Grand Prix,2017-05-28,Monaco,Monte-Carlo,monaco,train,ricciardo,red_bull,3,15,5,78,Finished,+3.745,4,1:15.756,158.577,75.756
2017,6,Monaco Grand Prix,2017-05-28,Monaco,Monte-Carlo,monaco,train,bottas,mercedes,4,12,3,78,Finished,+5.517,9,1:16.439,157.16,76.439
2017,6,Monaco Grand Prix,2017-05-28,Monaco,Monte-Carlo,monaco,train,max_verstappen,red_bull,5,10,4,78,Finished,+6.199,8,1:16.329,157.387,76.32900000000001
2017,6,Monaco Grand Prix,2017-05-28,Monaco,Monte-Carlo,monaco,train,sainz,toro_rosso,6,8,6,78,Finished,+12.038,14,1:16.649,156.73,76.649
2017,6,Monaco Grand Prix,2017-05-28,Monaco,Monte-Carlo,monaco,train,hamilton,mercedes,7,6,13,78,Finished,+15.801,5,1:15.825,158.433,75.825
2017,6,Monaco Grand Prix,2017-05-28,Monaco,Monte-Carlo,monaco,train,grosjean,haas,8,4,8,78,Finished,+18.150,18,1:17.095,155.823,77.095
2017,6,Monaco Grand Prix,2017-05-28,Monaco,Monte-Carlo,monaco,train,massa,williams,9,2,14,78,Finished,+19.445,12,1:16.543,156.947,76.543
2017,6,Monaco Grand Prix,2017-05-28,Monaco,Monte-Carlo,monaco,train,kevin_magnussen,haas,10,1,11,78,Finished,+21.443,7,1:16.313,157.42,76.313
2017,6,Monaco Grand Prix,2017-05-28,Monaco,Monte-Carlo,monaco,train,jolyon_palmer,renault,11,0,16,78,Finished,+22.737,13,1:16.614,156.801,76.614
2017,6,Monaco Grand Prix,2017-05-28,Monaco,Monte-Carlo,monaco,train,ocon,force_india,12,0,15,78,Finished,+23.725,10,1:16.482,157.072,76.482
2017,6,Monaco Grand Prix,2017-05-28,Monaco,Monte-Carlo,monaco,train,perez,force_india,13,0,7,78,Finished,+39.089,1,1:14.820,160.561,74.82
2017,8,Azerbaijan Grand Prix,2017-06-25,Azerbaijan,Baku,baku,train,ricciardo,red_bull,1,25,10,51,Finished,2:03:55.573,4,1:44.882,206.048,104.882
2017,8,Azerbaijan Grand Prix,2017-06-25,Azerbaijan,Baku,baku,train,bottas,mercedes,2,18,2,51,Finished,+3.904,3,1:43.925,207.946,103.925
2017,8,Azerbaijan Grand Prix,2017-06-25,Azerbaijan,Baku,baku,train,stroll,williams,3,15,8,51,Finished,+4.009,5,1:45.108,205.605,105.108
2017,8,Azerbaijan Grand Prix,2017-06-25,Azerbaijan,Baku,baku,train,vettel,ferrari,4,12,4,51,Finished,+5.976,1,1:43.441,208.919,103.441
2017,8,Azerbaijan Grand Prix,2017-06-25,Azerbaijan,Baku,baku,train,hamilton,mercedes,5,10,1,51,Finished,+6.188,2,1:43.469,208.862,103.469
2017,8,Azerbaijan Grand Prix,2017-06-25,Azerbaijan,Baku,baku,train,ocon,force_india,6,8,7,51,Finished,+30.298,9,1:45.634,204.581,105.634
2017,8,Azerbaijan Grand Prix,2017-06-25,Azerbaijan,Baku,baku,train,kevin_magnussen,haas,7,6,12,51,Finished,+41.753,11,1:46.312,203.277,106.312
2017,8,Azerbaijan Grand Prix,2017-06-25,Azerbaijan,Baku,baku,train,sainz,toro_rosso,8,4,15,51,Finished,+49.400,10,1:45.866,204.133,105.866
2017,8,Azerbaijan Grand Prix,2017-06-25,Azerbaijan,Baku,baku,train,alonso,mclaren,9,2,19,51,Finished,+59.551,6,1:45.168,205.488,105.168
2017,8,Azerbaijan Grand Prix,2017-06-25,Azerbaijan,Baku,baku,train,wehrlein,sauber,10,1,14,51,Finished,+1:29.093,15,1:47.120,201.743,107.12
2017,8,Azerbaijan Grand Prix,2017-06-25,Azerbaijan,Baku,baku,train,ericsson,sauber,11,0,17,51,Finished,+1:31.794,16,1:47.186,201.619,107.186
2017,8,Azerbaijan Grand Prix,2017-06-25,Azerbaijan,Baku,baku,train,vandoorne,mclaren,12,0,18,51,Finished,+1:32.160,13,1:46.648,202.636,106.648
2017,9,Austrian Grand Prix,2017-07-09,Austria,Spielberg,red_bull_ring,train,bottas,mercedes,1,25,1,71,Finished,1:21:48.523,5,1:07.847,229.115,67.847
2017,9,Austrian Grand Prix,2017-07-09,Austria,Spielberg,red_bull_ring,train,vettel,ferrari,2,18,2,71,Finished,+0.658,4,1:07.496,230.306,67.496
2017,9,Austrian Grand Prix,2017-07-09,Austria,Spielberg,red_bull_ring,train,ricciardo,red_bull,3,15,4,71,Finished,+6.012,2,1:07.442,230.491,67.44200000000001
2017,9,Austrian Grand Prix,2017-07-09,Austria,Spielberg,red_bull_ring,train,hamilton,mercedes,4,12,8,71,Finished,+7.430,1,1:07.411,230.597,67.411
2017,9,Austrian Grand Prix,2017-07-09,Austria,Spielberg,red_bull_ring,train,raikkonen,ferrari,5,10,3,71,Finished,+20.370,3,1:07.486,230.341,67.486
2017,9,Austrian Grand Prix,2017-07-09,Austria,Spielberg,red_bull_ring,train,grosjean,haas,6,8,6,71,Finished,+1:13.160,10,1:08.590,226.633,68.59
2017,11,Hungarian Grand Prix,2017-07-30,Hungary,Budapest,hungaroring,train,vettel,ferrari,1,25,1,70,Finished,1:39:46.713,4,1:20.807,195.176,80.807
2017,11,Hungarian Grand Prix,2017-07-30,Hungary,Budapest,hungaroring,train,raikkonen,ferrari,2,18,2,70,Finished,+0.908,2,1:20.461,196.015,80.461
2017,11,Hungarian Grand Prix,2017-07-30,Hungary,Budapest,hungaroring,train,bottas,mercedes,3,15,3,70,Finished,+12.462,6,1:21.214,194.198,81.214
2017,11,Hungarian Grand Prix,2017-07-30,Hungary,Budapest,hungaroring,train,hamilton,mercedes,4,12,4,70,Finished,+12.885,5,1:20.818,195.149,80.818
2017,11,Hungarian Grand Prix,2017-07-30,Hungary,Budapest,hungaroring,train,max_verstappen,red_bull,5,10,5,70,Finished,+13.276,3,1:20.490,195.944,80.49
2017,11,Hungarian Grand Prix,2017-07-30,Hungary,Budapest,hungaroring,train,alonso,mclaren,6,8,7,70,Finished,+1:11.223,1,1:20.182,196.697,80.182
2017,15,Malaysian Grand Prix,2017-10-01,Malaysia,Kuala Lumpur,sepang,train,max_verstappen,red_bull,1,25,3,56,Finished,1:30:01.290,4,1:34.467,211.235,94.467
2017,15,Malaysian Grand Prix,2017-10-01,Malaysia,Kuala Lumpur,sepang,train,hamilton,mercedes,2,18,1,56,Finished,+12.770,3,1:34.452,211.269,94.452
2017,15,Malaysian Grand Prix,2017-10-01,Malaysia,Kuala Lumpur,sepang,train,ricciardo,red_bull,3,15,4,56,Finished,+22.519,5,1:34.770,210.56,94.77000000000001
2017,15,Malaysian Grand Prix,2017-10-01,Malaysia,Kuala Lumpur,sepang,train,vettel,ferrari,4,12,20,56,Finished,+37.362,1,1:34.080,212.104,94.08
2017,15,Malaysian Grand Prix,2017-10-01,Malaysia,Kuala Lumpur,sepang,train,bottas,mercedes,5,10,5,56,Finished,+56.021,6,1:35.284,209.424,95.28399999999999
2017,15,Malaysian Grand Prix,2017-10-01,Malaysia,Kuala Lumpur,sepang,train,perez,force_india,6,8,9,56,Finished,+1:18.630,7,1:35.591,208.751,95.59100000000001
2017,16,Japanese Grand Prix,2017-10-08,Japan,Suzuka,suzuka,train,hamilton,mercedes,1,25,1,53,Finished,1:27:31.194,6,1:33.780,222.917,93.78
2017,16,Japanese Grand Prix,2017-10-08,Japan,Suzuka,suzuka,train,max_verstappen,red_bull,2,18,4,53,Finished,+1.211,5,1:33.730,223.036,93.72999999999999
2017,16,Japanese Grand Prix,2017-10-08,Japan,Suzuka,suzuka,train,ricciardo,red_bull,3,15,3,53,Finished,+9.679,3,1:33.694,223.122,93.694
2017,16,Japanese Grand Prix,2017-10-08,Japan,Suzuka,suzuka,train,bottas,mercedes,4,12,6,53,Finished,+10.580,1,1:33.144,224.439,93.144
2017,16,Japanese Grand Prix,2017-10-08,Japan,Suzuka,suzuka,train,raikkonen,ferrari,5,10,10,53,Finished,+32.622,2,1:33.175,224.364,93.175
2017,16,Japanese Grand Prix,2017-10-08,Japan,Suzuka,suzuka,train,ocon,force_india,6,8,5,53,Finished,+1:07.788,11,1:34.843,220.419,94.843
2017,16,Japanese Grand Prix,2017-10-08,Japan,Suzuka,suzuka,train,perez,force_india,7,6,7,53,Finished,+1:11.424,10,1:34.744,220.649,94.744
2017,16,Japanese Grand Prix,2017-10-08,Japan,Suzuka,suzuka,train,kevin_magnussen,haas,8,4,12,53,Finished,+1:28.953,13,1:35.338,219.274,95.338
2017,16,Japanese Grand Prix,2017-10-08,Japan,Suzuka,suzuka,train,grosjean,haas,9,2,13,53,Finished,+1:29.883,14,1:35.347,219.253,95.34700000000001
2017,17,United States Grand Prix,2017-10-22,USA,Austin,americas,train,hamilton,mercedes,1,25,1,56,Finished,1:33:50.991,5,1:38.776,200.927,98.77600000000001
2017,17,United States Grand Prix,2017-10-22,USA,Austin,americas,train,vettel,ferrari,2,18,2,56,Finished,+10.143,1,1:37.766,203.003,97.76599999999999
2017,17,United States Grand Prix,2017-10-22,USA,Austin,americas,train,raikkonen,ferrari,3,15,5,56,Finished,+15.779,6,1:38.809,200.86,98.809
2017,17,United States Grand Prix,2017-10-22,USA,Austin,americas,train,max_verstappen,red_bull,4,12,16,56,Finished,+16.768,4,1:38.060,202.394,98.06
2017,17,United States Grand Prix,2017-10-22,USA,Austin,americas,train,bottas,mercedes,5,10,3,56,Finished,+34.967,2,1:37.767,203.001,97.767
2017,17,United States Grand Prix,2017-10-22,USA,Austin,americas,train,ocon,force_india,6,8,6,56,Finished,+1:30.980,13,1:40.499,197.482,100.499
2017,17,United States Grand Prix,2017-10-22,USA,Austin,americas,train,sainz,renault,7,6,7,56,Finished,+1:32.944,12,1:40.462,197.555,100.462
2017,19,Brazilian Grand Prix,2017-11-12,Brazil,São Paulo,interlagos,train,vettel,ferrari,1,25,2,71,Finished,1:31:26.262,7,1:12.539,213.849,72.539
2017,19,Brazilian Grand Prix,2017-11-12,Brazil,São Paulo,interlagos,train,bottas,mercedes,2,18,1,71,Finished,+2.762,5,1:12.466,214.064,72.466
2017,19,Brazilian Grand Prix,2017-11-12,Brazil,São Paulo,interlagos,train,raikkonen,ferrari,3,15,3,71,Finished,+4.600,6,1:12.492,213.987,72.492
2017,19,Brazilian Grand Prix,2017-11-12,Brazil,São Paulo,interlagos,train,hamilton,mercedes,4,12,20,71,Finished,+5.468,2,1:11.845,215.914,71.845
2017,19,Brazilian Grand Prix,2017-11-12,Brazil,São Paulo,interlagos,train,max_verstappen,red_bull,5,10,4,71,Finished,+32.940,1,1:11.044,218.349,71.044
2017,19,Brazilian Grand Prix,2017-11-12,Brazil,São Paulo,interlagos,train,ricciardo,red_bull,6,8,14,71,Finished,+48.691,4,1:12.029,215.363,72.029
2017,19,Brazilian Grand Prix,2017-11-12,Brazil,São Paulo,interlagos,train,massa,williams,7,6,9,71,Finished,+1:08.882,11,1:13.452,211.19,73.452
2017,19,Brazilian Grand Prix,2017-11-12,Brazil,São Paulo,interlagos,train,alonso,mclaren,8,4,6,71,Finished,+1:09.363,10,1:13.451,211.193,73.451
2017,19,Brazilian Grand Prix,2017-11-12,Brazil,São Paulo,interlagos,train,perez,force_india,9,2,5,71,Finished,+1:09.500,8,1:13.052,212.347,73.05199999999999
2017,20,Abu Dhabi Grand Prix,2017-11-26,UAE,Abu Dhabi,yas_marina,train,bottas,mercedes,1,25,1,55,Finished,1:34:14.062,1,1:40.650,198.652,100.65
2017,20,Abu Dhabi Grand Prix,2017-11-26,UAE,Abu Dhabi,yas_marina,train,hamilton,mercedes,2,18,2,55,Finished,+3.899,3,1:41.473,197.041,101.473
2017,20,Abu Dhabi Grand Prix,2017-11-26,UAE,Abu Dhabi,yas_marina,train,vettel,ferrari,3,15,3,55,Finished,+19.330,2,1:40.770,198.416,100.77000000000001
2017,20,Abu Dhabi Grand Prix,2017-11-26,UAE,Abu Dhabi,yas_marina,train,raikkonen,ferrari,4,12,5,55,Finished,+45.386,7,1:42.338,195.376,102.338
2017,20,Abu Dhabi Grand Prix,2017-11-26,UAE,Abu Dhabi,yas_marina,train,max_verstappen,red_bull,5,10,6,55,Finished,+46.269,5,1:42.028,195.969,102.02799999999999
2017,20,Abu Dhabi Grand Prix,2017-11-26,UAE,Abu Dhabi,yas_marina,train,hulkenberg,renault,6,8,7,55,Finished,+1:25.713,8,1:42.376,195.303,102.376
2017,20,Abu Dhabi Grand Prix,2017-11-26,UAE,Abu Dhabi,yas_marina,train,perez,force_india,7,6,8,55,Finished,+1:32.062,11,1:42.689,194.708,102.689
2017,20,Abu Dhabi Grand Prix,2017-11-26,UAE,Abu Dhabi,yas_marina,train,ocon,force_india,8,4,9,55,Finished,+1:38.911,10,1:42.609,194.86,102.60900000000001
2018,1,Australian Grand Prix,2018-03-25,Australia,Melbourne,albert_park,train,vettel,ferrari,1,25,3,58,Finished,1:29:33.283,4,1:26.469,220.782,86.469
